CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;GeographyKey;City;StateProvinceCode;StateProvinceName;CountryRegionCode;EnglishCountryRegionName;SpanishCountryRegionName;FrenchCountryRegionName;PostalCode;SalesTerritoryKey;IpAddressLocator;ResellerKey;GeographyKey;ResellerAlternateKey;Phone;BusinessType;ResellerName;NumberEmployees;OrderFrequency;OrderMonth;FirstOrderYear;LastOrderYear;ProductLine;AddressLine1;AddressLine2;AnnualSales;BankName;MinPaymentType;MinPaymentAmount;AnnualRevenue;YearOpened;ï»¿ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;PromotionKey;CurrencyKey;SalesTerritoryKey;SalesOrderNumber;SalesOrderLineNumber;RevisionNumber;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;CarrierTrackingNumber;CustomerPONumber;OrderDate;DueDate;ShipDate
24676;637;AW00024676;;Jeremy;;Roberts;FALSE;11/6/1950;M;;M;jeremy15@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;2;"081, boulevard du Montparnasse";;517-555-0176;7/1/2008;2-5 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;479;20130706;20130718;20130713;24676;1;100;1;SO61642;4;1;1;8.99;8.99;0;0;33.623;33.623;8.99;0.7192;0.2248;NULL;NULL;2013-07-06 00:00:00.000;2013-07-18 00:00:00.000;2013-07-13 00:00:00.000
20400;322;AW00020400;;Sydney;;Henderson;FALSE;21/9/1942;M;;F;sydney27@adventure-works.com;50000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;2822 Valmar Dr;;699-555-0122;7/1/2008;1-2 Miles;322;Fremont;CA;California;US;United States;Estados Unidos;États-Unis;94536;4;192.0.2.69;5;322;AW00000005;828-555-0186;Specialty Bike Shop;Metropolitan Sports Supply;13;A;6;2006;2008;Road;482505 Warm Springs Blvd.;;800000;Primary Bank & Reserve;;;80000;1982;382;20130706;20130718;20130713;20400;1;100;4;SO61649;1;1;1;1120.49;1120.49;0;0;7.130.798;7.130.798;1120.49;896.392;280.123;NULL;NULL;2013-07-06 00:00:00.000;2013-07-18 00:00:00.000;2013-07-13 00:00:00.000
25966;359;AW00025966;;Alex;B;Watson;FALSE;17/6/1966;M;;M;alex3@adventure-works.com;130000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;4;5047 Northwood Dr.;;137-555-0122;8/1/2008;0-1 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;535;20130707;20130719;20130714;25966;1;100;4;SO61682;1;1;1;24.99;24.99;0;0;93.463;93.463;24.99;19.992;0.6248;NULL;NULL;2013-07-07 00:00:00.000;2013-07-19 00:00:00.000;2013-07-14 00:00:00.000
25966;359;AW00025966;;Alex;B;Watson;FALSE;17/6/1966;M;;M;alex3@adventure-works.com;130000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;4;5047 Northwood Dr.;;137-555-0122;8/1/2008;0-1 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;480;20130707;20130719;20130714;25966;1;100;4;SO61682;2;1;1;2.29;2.29;0;0;0.8565;0.8565;2.29;0.1832;0.0573;NULL;NULL;2013-07-07 00:00:00.000;2013-07-19 00:00:00.000;2013-07-14 00:00:00.000
14917;633;AW00014917;;Adrian;;Morgan;FALSE;22/1/1958;M;;M;adrian14@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4246 Selena Court;;473-555-0113;9/1/2008;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;528;20130708;20130720;20130715;14917;1;100;1;SO61754;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14917;633;AW00014917;;Adrian;;Morgan;FALSE;22/1/1958;M;;M;adrian14@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4246 Selena Court;;473-555-0113;9/1/2008;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;465;20130708;20130720;20130715;14917;1;100;1;SO61754;2;1;1;24.49;24.49;0;0;91.593;91.593;24.49;19.592;0.6123;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14917;633;AW00014917;;Adrian;;Morgan;FALSE;22/1/1958;M;;M;adrian14@adventure-works.com;80000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4246 Selena Court;;473-555-0113;9/1/2008;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;222;20130708;20130720;20130715;14917;1;100;1;SO61754;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14657;633;AW00014657;;John;W;Thomas;FALSE;11/11/1958;M;;M;john48@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1872 Carletto Drive;;534-555-0117;1/1/2006;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;353;20130708;20130720;20130715;14657;1;100;1;SO61768;1;1;1;2319.99;2319.99;0;0;12.656.195;12.656.195;2319.99;1.855.992;579.998;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14657;633;AW00014657;;John;W;Thomas;FALSE;11/11/1958;M;;M;john48@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1872 Carletto Drive;;534-555-0117;1/1/2006;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;485;20130708;20130720;20130715;14657;1;100;1;SO61768;2;1;1;21.98;21.98;0;0;82.205;82.205;21.98;17.584;0.5495;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14657;633;AW00014657;;John;W;Thomas;FALSE;11/11/1958;M;;M;john48@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1872 Carletto Drive;;534-555-0117;1/1/2006;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;217;20130708;20130720;20130715;14657;1;100;1;SO61768;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14452;633;AW00014452;;Alex;A;Gonzalez;FALSE;17/9/1956;M;;M;alex37@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;0;3024 W Lake Drive;;174-555-0195;16/5/2007;5-10 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;353;20130708;20130720;20130715;14452;1;100;1;SO61771;1;1;1;2319.99;2319.99;0;0;12.656.195;12.656.195;2319.99;1.855.992;579.998;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14452;633;AW00014452;;Alex;A;Gonzalez;FALSE;17/9/1956;M;;M;alex37@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;0;3024 W Lake Drive;;174-555-0195;16/5/2007;5-10 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;485;20130708;20130720;20130715;14452;1;100;1;SO61771;2;1;1;21.98;21.98;0;0;82.205;82.205;21.98;17.584;0.5495;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
14452;633;AW00014452;;Alex;A;Gonzalez;FALSE;17/9/1956;M;;M;alex37@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;0;3024 W Lake Drive;;174-555-0195;16/5/2007;5-10 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;217;20130708;20130720;20130715;14452;1;100;1;SO61771;3;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
20422;359;AW00020422;;Maria;;Brooks;FALSE;17/8/1980;S;;F;maria20@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;8375 Ambush Dr..;;231-555-0159;9/1/2008;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;390;20130708;20130720;20130715;20422;1;100;4;SO61780;1;1;1;1120.49;1120.49;0;0;7.130.798;7.130.798;1120.49;896.392;280.123;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
20422;359;AW00020422;;Maria;;Brooks;FALSE;17/8/1980;S;;F;maria20@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;8375 Ambush Dr..;;231-555-0159;9/1/2008;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;479;20130708;20130720;20130715;20422;1;100;4;SO61780;2;1;1;8.99;8.99;0;0;33.623;33.623;8.99;0.7192;0.2248;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
20422;359;AW00020422;;Maria;;Brooks;FALSE;17/8/1980;S;;F;maria20@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;8375 Ambush Dr..;;231-555-0159;9/1/2008;5-10 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;477;20130708;20130720;20130715;20422;1;100;4;SO61780;3;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-07-08 00:00:00.000;2013-07-20 00:00:00.000;2013-07-15 00:00:00.000
26558;28;AW00026558;;Holly;;Garcia;FALSE;25/8/1949;M;;F;holly14@adventure-works.com;10000;2;1;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;9043 Risdon Road;;1 (11) 500 555-0139;10/1/2008;1-2 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;529;20130709;20130721;20130716;26558;1;6;9;SO61788;1;1;1;3.99;3.99;0;0;14.923;14.923;3.99;0.3192;0.0998;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
26558;28;AW00026558;;Holly;;Garcia;FALSE;25/8/1949;M;;F;holly14@adventure-works.com;10000;2;1;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;9043 Risdon Road;;1 (11) 500 555-0139;10/1/2008;1-2 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;480;20130709;20130721;20130716;26558;1;6;9;SO61788;2;1;1;2.29;2.29;0;0;0.8565;0.8565;2.29;0.1832;0.0573;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
18753;547;AW00018753;;James;Y;Moore;FALSE;19/5/1975;S;;M;james73@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9293 Mt. Washington Way;;116-555-0196;10/1/2008;5-10 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;74;547;AW00000074;162-555-0166;Specialty Bike Shop;Parcel Express Delivery Service;38;A;11;2005;2005;Road;Washington Square;;1500000;United Security;3;600;150000;1983;474;20130709;20130721;20130716;18753;1;100;1;SO61810;1;1;1;69.99;69.99;0;0;261.763;261.763;69.99;55.992;17.498;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
18753;547;AW00018753;;James;Y;Moore;FALSE;19/5/1975;S;;M;james73@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9293 Mt. Washington Way;;116-555-0196;10/1/2008;5-10 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;56;547;AW00000056;461-555-0118;Specialty Bike Shop;Latest Accessories Sales;44;A;5;2006;2008;Road;Gateway;;1500000;Reserve Security;;;150000;1992;474;20130709;20130721;20130716;18753;1;100;1;SO61810;1;1;1;69.99;69.99;0;0;261.763;261.763;69.99;55.992;17.498;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
18753;547;AW00018753;;James;Y;Moore;FALSE;19/5/1975;S;;M;james73@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9293 Mt. Washington Way;;116-555-0196;10/1/2008;5-10 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;74;547;AW00000074;162-555-0166;Specialty Bike Shop;Parcel Express Delivery Service;38;A;11;2005;2005;Road;Washington Square;;1500000;United Security;3;600;150000;1983;491;20130709;20130721;20130716;18753;1;100;1;SO61810;2;1;1;53.99;53.99;0;0;415.723;415.723;53.99;43.192;13.498;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
18753;547;AW00018753;;James;Y;Moore;FALSE;19/5/1975;S;;M;james73@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9293 Mt. Washington Way;;116-555-0196;10/1/2008;5-10 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;56;547;AW00000056;461-555-0118;Specialty Bike Shop;Latest Accessories Sales;44;A;5;2006;2008;Road;Gateway;;1500000;Reserve Security;;;150000;1992;491;20130709;20130721;20130716;18753;1;100;1;SO61810;2;1;1;53.99;53.99;0;0;415.723;415.723;53.99;43.192;13.498;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
20795;213;AW00020795;;Emmanuel;C;Subram;FALSE;18/5/1962;S;;M;emmanuel12@adventure-works.com;10000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Manual;Obrero;Ouvrier;1;0;"331, rue Pierre-Demoulin";;1 (11) 500 555-0136;10/1/2008;0-1 Miles;213;Verrieres Le Buisson;91;Essonne;FR;France;Francia;France;91370;7;198.51.100.214;67;213;AW00000067;1 (11) 500 555-0127;Value Added Reseller;Self-Contained Cycle Parts Company;4;S;6;2006;2008;Road;"12, rue des Grands Champs";;300000;United Security;;;30000;1980;529;20130709;20130721;20130716;20795;1;100;7;SO61823;1;1;1;3.99;3.99;0;0;14.923;14.923;3.99;0.3192;0.0998;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
25980;635;AW00025980;;Julia;M;Jones;FALSE;10/4/1963;S;;F;julia25@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;2934 Bentley St.;;667-555-0165;14/1/2006;2-5 Miles;635;Renton;WA;Washington;US;United States;Estados Unidos;États-Unis;98055;1;203.0.113.128;2;635;AW00000002;170-555-0127;Specialty Bike Shop;Progressive Sports;10;A;5;2006;2008;Mountain;3207 S Grady Way;;800000;International Security;1;;80000;1976;564;20130709;20130721;20130716;25980;1;100;1;SO61848;1;1;1;2384.07;2384.07;0;0;14.819.379;14.819.379;2384.07;1.907.256;596.018;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
25980;635;AW00025980;;Julia;M;Jones;FALSE;10/4/1963;S;;F;julia25@adventure-works.com;70000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;2934 Bentley St.;;667-555-0165;14/1/2006;2-5 Miles;635;Renton;WA;Washington;US;United States;Estados Unidos;États-Unis;98055;1;203.0.113.128;2;635;AW00000002;170-555-0127;Specialty Bike Shop;Progressive Sports;10;A;5;2006;2008;Mountain;3207 S Grady Way;;800000;International Security;1;;80000;1976;222;20130709;20130721;20130716;25980;1;100;1;SO61848;2;1;1;34.99;34.99;0;0;130.863;130.863;34.99;27.992;0.8748;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
11759;28;AW00011759;;Dawn;L;Nath;FALSE;22/11/1969;M;;F;dawn42@adventure-works.com;110000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;1;6969 Eaker Way;;1 (11) 500 555-0193;10/1/2006;0-1 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;564;20130709;20130721;20130716;11759;1;6;9;SO61855;1;1;1;2384.07;2384.07;0;0;14.819.379;14.819.379;2384.07;1.907.256;596.018;NULL;NULL;2013-07-09 00:00:00.000;2013-07-21 00:00:00.000;2013-07-16 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;477;20130710;20130722;20130717;11118;1;6;9;SO61856;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;477;20130710;20130722;20130717;11118;1;6;9;SO61856;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;477;20130710;20130722;20130717;11118;1;6;9;SO61856;1;1;1;4.99;4.99;0;0;18.663;18.663;4.99;0.3992;0.1248;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;478;20130710;20130722;20130717;11118;1;6;9;SO61856;2;1;1;9.99;9.99;0;0;37.363;37.363;9.99;0.7992;0.2498;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;478;20130710;20130722;20130717;11118;1;6;9;SO61856;2;1;1;9.99;9.99;0;0;37.363;37.363;9.99;0.7992;0.2498;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;478;20130710;20130722;20130717;11118;1;6;9;SO61856;2;1;1;9.99;9.99;0;0;37.363;37.363;9.99;0.7992;0.2498;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
11118;6;AW00011118;;Alvin;M;Zeng;FALSE;3/7/1957;S;;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11/1/2008;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;487;20130710;20130722;20130717;11118;1;6;9;SO61856;3;1;1;54.99;54.99;0;0;205.663;205.663;54.99;43.992;13.748;NULL;NULL;2013-07-10 00:00:00.000;2013-07-22 00:00:00.000;2013-07-17 00:00:00.000
